epoch,epoch_loss,split,loss,acc,sample_fn
38,0.50651634,train,0.5083222,0.7875578811852405,gumbel_soft
38,0.50651634,val,0.52490044,0.783416992005949,gumbel_soft
38,0.50651634,test,0.53236073,0.7734303151910376,gumbel_soft
39,0.50611466,train,0.5045765,0.7857928943707303,gumbel_soft
39,0.50611466,val,0.5080829,0.7849972113775795,gumbel_soft
39,0.50611466,test,0.52505994,0.7733467101412925,gumbel_soft
40,0.5108814,train,0.5091655,0.7872983243007537,gumbel_soft
40,0.5108814,val,0.5268354,0.7816508644729504,gumbel_soft
40,0.5108814,test,0.5277863,0.7757712565838977,gumbel_soft
41,0.52558005,train,0.5212547,0.7791378558524886,gumbel_soft
41,0.52558005,val,0.5594502,0.7651979921918572,gumbel_soft
41,0.52558005,test,0.5444324,0.7626452637739319,gumbel_soft
42,0.51366526,train,0.5140972,0.7810689590730705,gumbel_soft
42,0.51366526,val,0.50745827,0.783416992005949,gumbel_soft
42,0.51366526,test,0.5310929,0.7739319454895076,gumbel_soft
43,0.51607764,train,0.5252851,0.7806225212317531,gumbel_soft
43,0.51607764,val,0.53189945,0.7783974716490054,gumbel_soft
43,0.51607764,test,0.54539096,0.7673271465596522,gumbel_soft
44,0.5171715,train,0.51823026,0.783321912830416,gumbel_soft
44,0.5171715,val,0.5293057,0.7782115634876371,gumbel_soft
44,0.5171715,test,0.5510627,0.7675779617088873,gumbel_soft
45,0.5173945,train,0.5182234,0.7823667434955045,gumbel_soft
45,0.5173945,val,0.518578,0.7839747164900539,gumbel_soft
45,0.5173945,test,0.5517219,0.7660730708134771,gumbel_soft
46,0.5165139,train,0.53150994,0.7759712618617496,gumbel_soft
46,0.5165139,val,0.5359904,0.7725413645659045,gumbel_soft
46,0.5165139,test,0.54074293,0.7647353900175571,gumbel_soft
47,0.5532475,train,0.5405592,0.7752652671359456,gumbel_soft
47,0.5532475,val,0.5428336,0.7767242981966909,gumbel_soft
47,0.5532475,test,0.560269,0.7648189950673021,gumbel_soft
48,0.53354704,train,0.5242683,0.7776635727486035,gumbel_soft
48,0.53354704,val,0.5263961,0.776817252277375,gumbel_soft
48,0.53354704,test,0.5396232,0.7675779617088873,gumbel_soft
49,0.53604543,train,0.5534282,0.7704686559106294,gumbel_soft
49,0.53604543,val,0.54220045,0.7773749767614798,gumbel_soft
49,0.53604543,test,0.5655832,0.7616420031769919,gumbel_soft
50,0.5385835,train,0.5289787,0.7782657447206129,gumbel_soft
50,0.5385835,val,0.5310641,0.7796988287785834,gumbel_soft
50,0.5385835,test,0.52931356,0.7708385586489424,gumbel_soft
51,0.5400637,train,0.5434529,0.7732822525384663,gumbel_soft
51,0.5400637,val,0.5456876,0.7680795686930656,gumbel_soft
51,0.5400637,test,0.5588368,0.7685812223058273,gumbel_soft
52,0.5348158,train,0.5304059,0.776396935152308,gumbel_soft
52,0.5348158,val,0.5396067,0.7733779512920618,gumbel_soft
52,0.5348158,test,0.5495964,0.7626452637739319,gumbel_soft
53,0.5285508,train,0.52938366,0.7774870740671526,gumbel_soft
53,0.5285508,val,0.53382075,0.7741215839375348,gumbel_soft
53,0.5285508,test,0.5596978,0.763982944569852,gumbel_soft
54,0.54063,train,0.5369702,0.7783695674744077,gumbel_soft
54,0.54063,val,0.52570605,0.7836029001673174,gumbel_soft
54,0.54063,test,0.56847394,0.763648524370872,gumbel_soft
55,0.53070045,train,0.54120946,0.7702506281276604,gumbel_soft
55,0.53070045,val,0.539687,0.7708681911135898,gumbel_soft
55,0.53070045,test,0.55765504,0.7615583981272469,gumbel_soft
56,0.53092045,train,0.5397779,0.7706970659689778,gumbel_soft
56,0.53092045,val,0.53490305,0.7739356757761666,gumbel_soft
56,0.53092045,test,0.5672325,0.7582978011871917,gumbel_soft
57,0.5545379,train,0.54600847,0.766897153180091,gumbel_soft
57,0.5545379,val,0.54448575,0.7686372931771704,gumbel_soft
57,0.5545379,test,0.5774578,0.7521110275060614,gumbel_soft
58,0.54833597,train,0.5636147,0.7726074046388006,gumbel_soft
58,0.54833597,val,0.5471354,0.774865216583008,gumbel_soft
58,0.54833597,test,0.5632971,0.762478053674442,gumbel_soft
59,0.54993886,train,0.5661614,0.768568699516186,gumbel_soft
59,0.54993886,val,0.57533246,0.7655698085145938,gumbel_soft
59,0.54993886,test,0.5861853,0.7560404648440766,gumbel_soft
60,0.5941088,train,0.58762455,0.7643431134367408,gumbel_soft
60,0.5941088,val,0.6004541,0.7621305075292806,gumbel_soft
60,0.5941088,test,0.6212512,0.7510241618593763,gumbel_soft
61,0.5681031,train,0.5622231,0.764457318465915,gumbel_soft
61,0.5681031,val,0.5344394,0.774214538018219,gumbel_soft
61,0.5681031,test,0.5652024,0.7600535072318368,gumbel_soft
62,0.56658053,train,0.5598977,0.7648414626549555,gumbel_soft
62,0.56658053,val,0.56178635,0.760457334076966,gumbel_soft
62,0.56658053,test,0.58717287,0.7482651952177911,gumbel_soft
63,0.55707043,train,0.56226236,0.7650491081625449,gumbel_soft
63,0.55707043,val,0.56674546,0.7628741401747536,gumbel_soft
63,0.55707043,test,0.5777813,0.7552044143466266,gumbel_soft
64,0.5626069,train,0.5638109,0.7648726094810939,gumbel_soft
64,0.5626069,val,0.55181974,0.7675218442089607,gumbel_soft
64,0.5626069,test,0.59509766,0.745673438675696,gumbel_soft
65,0.5706589,train,0.5638411,0.7667102722232605,gumbel_soft
65,0.5706589,val,0.54956573,0.7688232013385388,gumbel_soft
65,0.5706589,test,0.6048803,0.7511077669091213,gumbel_soft
66,0.5762465,train,0.56281066,0.7637720882908698,gumbel_soft
66,0.5762465,val,0.560183,0.7652909462725414,gumbel_soft
66,0.5762465,test,0.5794189,0.7536995234512165,gumbel_soft
67,0.5768134,train,0.5822272,0.759992940052742,gumbel_soft
67,0.5768134,val,0.5788497,0.7600855177542294,gumbel_soft
67,0.5768134,test,0.58506966,0.7521946325558063,gumbel_soft
68,0.5706907,train,0.5609311,0.7654540169023443,gumbel_soft
68,0.5706907,val,0.54262525,0.7736568135341142,gumbel_soft
68,0.5706907,test,0.5877898,0.7516930022573364,gumbel_soft
69,0.5764927,train,0.59954345,0.7568471106127619,gumbel_soft
69,0.5764927,val,0.6060333,0.7585982524632832,gumbel_soft
69,0.5764927,test,0.59805745,0.7485996154167712,gumbel_soft
70,0.57998145,train,0.58315057,0.7556531489441226,gumbel_soft
70,0.57998145,val,0.57854736,0.7585982524632832,gumbel_soft
70,0.57998145,test,0.6044002,0.7432488922330909,gumbel_soft
71,0.600857,train,0.5922307,0.7571378143233871,gumbel_soft
71,0.600857,val,0.6115441,0.7507901096858152,gumbel_soft
71,0.600857,test,0.611608,0.7475963548198311,gumbel_soft
72,0.5955111,train,0.6045137,0.7443053219543595,gumbel_soft
72,0.5955111,val,0.64190716,0.7423312883435583,gumbel_soft
72,0.5955111,test,0.6296495,0.7353064125073154,gumbel_soft
73,0.61670923,train,0.60928196,0.7509084490957039,gumbel_soft
73,0.61670923,val,0.6131943,0.7501394311210262,gumbel_soft
73,0.61670923,test,0.6069283,0.746258674023911,gumbel_soft
74,0.6294161,train,0.6078677,0.7486658776137378,gumbel_soft
74,0.6294161,val,0.6001157,0.7560884922848113,gumbel_soft
74,0.6294161,test,0.62925804,0.7375637488504305,gumbel_soft
75,0.5897904,train,0.5963717,0.7553416806827384,gumbel_soft
75,0.5897904,val,0.597345,0.7544153188324968,gumbel_soft
75,0.5897904,test,0.63175416,0.7414931861884457,gumbel_soft
76,0.60689473,train,0.5954747,0.7527564941132499,gumbel_soft
76,0.60689473,val,0.5915305,0.7516266964119724,gumbel_soft
76,0.60689473,test,0.62230766,0.7424964467853858,gumbel_soft
77,0.6095235,train,0.61591023,0.7471604476837144,gumbel_soft
77,0.6095235,val,0.6023234,0.7496746607176055,gumbel_soft
77,0.6095235,test,0.6344432,0.7359752529052754,gumbel_soft
78,0.60768867,train,0.6227779,0.747856060134139,gumbel_soft
78,0.60768867,val,0.6258718,0.7457705893288715,gumbel_soft
78,0.60768867,test,0.65212095,0.7381489841986456,gumbel_soft
79,0.64012694,train,0.6430924,0.7415955480803172,gumbel_soft
79,0.64012694,val,0.6677503,0.7347090537274586,gumbel_soft
79,0.64012694,test,0.652262,0.7371457236017055,gumbel_soft
80,0.6353652,train,0.6377083,0.7440457650698727,gumbel_soft
80,0.6353652,val,0.6411067,0.7398215281650864,gumbel_soft
80,0.6353652,test,0.70743674,0.728116378229245,gumbel_soft
81,0.6399197,train,0.6184844,0.7453124026661683,gumbel_soft
81,0.6399197,val,0.63392454,0.7371258598252464,gumbel_soft
81,0.6399197,test,0.65312886,0.7245213610902098,gumbel_soft
82,0.621564,train,0.6168191,0.7435370335762785,gumbel_soft
82,0.621564,val,0.63874567,0.7405651608105596,gumbel_soft
82,0.621564,test,0.66424197,0.7283671933784801,gumbel_soft
83,0.62445396,train,0.62792087,0.740204323179468,gumbel_soft
83,0.62445396,val,0.6189841,0.7413087934560327,gumbel_soft
83,0.62445396,test,0.662506,0.7309589499205752,gumbel_soft
84,0.6292479,train,0.63135165,0.7416578417325941,gumbel_soft
84,0.6292479,val,0.6439198,0.7390778955196133,gumbel_soft
84,0.6292479,test,0.6748162,0.7297048741744001,gumbel_soft
85,0.6413337,train,0.6253249,0.7428102742997156,gumbel_soft
85,0.6413337,val,0.71881133,0.72643614054657,gumbel_soft
85,0.6413337,test,0.63886625,0.7312097650698102,gumbel_soft
86,0.6290597,train,0.6216387,0.7433605348948276,gumbel_soft
86,0.6290597,val,0.6138443,0.7478155791039227,gumbel_soft
86,0.6290597,test,0.6483451,0.7303737145723602,gumbel_soft
87,0.6322404,train,0.641538,0.7363940281152017,gumbel_soft
87,0.6322404,val,0.67775786,0.7281093139988846,gumbel_soft
87,0.6322404,test,0.6645933,0.7261098570353649,gumbel_soft
88,0.6342453,train,0.6434914,0.7378371643929483,gumbel_soft
88,0.6342453,val,0.6231486,0.7396356200037182,gumbel_soft
88,0.6342453,test,0.65151453,0.7323802357662402,gumbel_soft
89,0.634519,train,0.64339966,0.7345771299237941,gumbel_soft
89,0.634519,val,0.6410163,0.7423312883435583,gumbel_soft
89,0.634519,test,0.6926373,0.7207591338516847,gumbel_soft
90,0.63987213,train,0.6608876,0.734442160343861,gumbel_soft
90,0.63987213,val,0.6642583,0.7321063394683026,gumbel_soft
90,0.63987213,test,0.68744975,0.7241033358414848,gumbel_soft
91,0.64667416,train,0.64750445,0.7344733071699994,gumbel_soft
91,0.64667416,val,0.6375201,0.7387990332775609,gumbel_soft
91,0.64667416,test,0.6741584,0.7211771591004097,gumbel_soft
92,0.65829635,train,0.65631425,0.7294898149878527,gumbel_soft
92,0.65829635,val,0.6459391,0.7330358802751441,gumbel_soft
92,0.65829635,test,0.6672622,0.7254410166374049,gumbel_soft
93,0.65167147,train,0.65019774,0.735345418301875,gumbel_soft
93,0.65167147,val,0.6463027,0.7376835843093512,gumbel_soft
93,0.65167147,test,0.67827654,0.7246049661399548,gumbel_soft
94,0.6517142,train,0.65830237,0.7317842978467161,gumbel_soft
94,0.6517142,val,0.6764371,0.7306190741773564,gumbel_soft
94,0.6517142,test,0.6582373,0.72702951258256,gumbel_soft
95,0.66022074,train,0.65945214,0.7270499802736767,gumbel_soft
95,0.66022074,val,0.66523623,0.7278304517568321,gumbel_soft
95,0.66022074,test,0.6845738,0.7127330490761642,gumbel_soft
96,0.662399,train,0.6579638,0.7284515874499056,gumbel_soft
96,0.662399,val,0.6452509,0.7339654210819855,gumbel_soft
96,0.662399,test,0.70489293,0.7129002591756542,gumbel_soft
97,0.6547534,train,0.6548719,0.7284204406237671,gumbel_soft
97,0.6547534,val,0.65516925,0.7353597322922476,gumbel_soft
97,0.6547534,test,0.6806465,0.7225148398963297,gumbel_soft
98,0.65711033,train,0.6596354,0.7266450715338774,gumbel_soft
98,0.65711033,val,0.66933364,0.7250418293363079,gumbel_soft
98,0.65711033,test,0.67745054,0.7185017975085696,gumbel_soft
99,0.65734047,train,0.650951,0.7334662264581906,gumbel_soft
99,0.65734047,val,0.6659416,0.7297824874511991,gumbel_soft
99,0.65734047,test,0.66634756,0.7213443691998996,gumbel_soft
100,0.6619594,train,0.68130726,0.7216200502502128,gumbel_soft
100,0.6619594,val,0.6690001,0.7290388548057259,gumbel_soft
100,0.6619594,test,0.71380603,0.708552796588914,gumbel_soft
101,0.6635343,train,0.6696583,0.7292821694802633,gumbel_soft
101,0.6635343,val,0.6659554,0.7295036252091467,gumbel_soft
101,0.6635343,test,0.69576555,0.7196722682049996,gumbel_soft
102,0.67795104,train,0.67692703,0.7251084947777154,gumbel_soft
102,0.67795104,val,0.66763914,0.7255065997397285,gumbel_soft
102,0.67795104,test,0.6797737,0.7180837722598445,gumbel_soft
103,0.6778207,train,0.6681519,0.7291264353495712,gumbel_soft
103,0.6778207,val,0.66688126,0.7255065997397285,gumbel_soft
103,0.6778207,test,0.69175327,0.7130674692751442,gumbel_soft
104,0.67470896,train,0.68120754,0.7207375568429577,gumbel_soft
104,0.67470896,val,0.6700125,0.7294106711284626,gumbel_soft
104,0.67470896,test,0.6975237,0.7111445531310091,gumbel_soft
105,0.67746866,train,0.67985606,0.7211217010319981,gumbel_soft
105,0.67746866,val,0.66696477,0.728388176240937,gumbel_soft
105,0.67746866,test,0.6869507,0.7161608561157093,gumbel_soft
106,0.6824285,train,0.6719865,0.7254614921406175,gumbel_soft
106,0.6824285,val,0.6832228,0.7175125488008923,gumbel_soft
106,0.6824285,test,0.7028925,0.7116461834294792,gumbel_soft
107,0.67162824,train,0.66713095,0.7274237421873377,gumbel_soft
107,0.67162824,val,0.667614,0.7255065997397285,gumbel_soft
107,0.67162824,test,0.6974263,0.7128166541259092,gumbel_soft
108,0.672184,train,0.68397504,0.7209348200751676,gumbel_soft
108,0.672184,val,0.6765004,0.7206729875441532,gumbel_soft
108,0.672184,test,0.7000235,0.7132346793746343,gumbel_soft
109,0.6779337,train,0.67167187,0.7257521958512427,gumbel_soft
109,0.6779337,val,0.69041044,0.7226250232385202,gumbel_soft
109,0.6779337,test,0.69126695,0.7149903854192793,gumbel_soft
110,0.67164785,train,0.67956245,0.7239352976598351,gumbel_soft
110,0.67164785,val,0.6764232,0.7252277374976761,gumbel_soft
110,0.67164785,test,0.69059753,0.7187526126578045,gumbel_soft
111,0.68039185,train,0.6704367,0.7254407275898586,gumbel_soft
111,0.68039185,val,0.67343897,0.7299683956125674,gumbel_soft
111,0.68039185,test,0.6924546,0.7177493520608644,gumbel_soft
112,0.6792454,train,0.67371565,0.7284515874499056,gumbel_soft
112,0.6792454,val,0.6800503,0.7252277374976761,gumbel_soft
112,0.6792454,test,0.7020389,0.7167460914639244,gumbel_soft
113,0.68258786,train,0.6759446,0.7250358188500592,gumbel_soft
113,0.68258786,val,0.6747017,0.7219743446737312,gumbel_soft
113,0.68258786,test,0.70168394,0.7129838642253992,gumbel_soft
114,0.67829794,train,0.67834693,0.7272472435058868,gumbel_soft
114,0.67829794,val,0.67731714,0.7246700130135713,gumbel_soft
114,0.67829794,test,0.6897065,0.7173313268121394,gumbel_soft
115,0.6757498,train,0.6813444,0.7263128387217342,gumbel_soft
115,0.6757498,val,0.6724662,0.7271797731920431,gumbel_soft
115,0.6757498,test,0.69435495,0.7158264359167293,gumbel_soft
116,0.68201965,train,0.67295825,0.726613924707739,gumbel_soft
116,0.68201965,val,0.6740002,0.7258784160624652,gumbel_soft
116,0.68201965,test,0.69496167,0.7154920157177493,gumbel_soft
117,0.6745907,train,0.67182684,0.7252642289084076,gumbel_soft
117,0.6745907,val,0.6701779,0.7274586354340955,gumbel_soft
117,0.6745907,test,0.69987553,0.7118969985787141,gumbel_soft
118,0.6824947,train,0.6787892,0.7236861230507278,gumbel_soft
118,0.6824947,val,0.68007964,0.7243911507715188,gumbel_soft
118,0.6824947,test,0.7017882,0.7108937379817741,gumbel_soft
119,0.68372977,train,0.68677396,0.7257418135758633,gumbel_soft
119,0.68372977,val,0.68118876,0.7282952221602529,gumbel_soft
119,0.68372977,test,0.7012202,0.7150739904690243,gumbel_soft
120,0.68581027,train,0.6811659,0.7249942897485413,gumbel_soft
120,0.68581027,val,0.68632114,0.723182747722625,gumbel_soft
120,0.68581027,test,0.6933728,0.7191706379065296,gumbel_soft
121,0.6802015,train,0.6784772,0.7282127951161776,gumbel_soft
121,0.6802015,val,0.68991035,0.724484104852203,gumbel_soft
121,0.6802015,test,0.70215434,0.7156592258172394,gumbel_soft
122,0.6823523,train,0.6764119,0.7285657924790797,gumbel_soft
122,0.6823523,val,0.6867868,0.729689533370515,gumbel_soft
122,0.6823523,test,0.6957135,0.7180837722598445,gumbel_soft
123,0.70335746,train,0.68311113,0.7264581905770469,gumbel_soft
123,0.70335746,val,0.6729799,0.7279234058375162,gumbel_soft
123,0.70335746,test,0.7046812,0.7198394783044896,gumbel_soft
124,0.6838236,train,0.6779607,0.7255860794451712,gumbel_soft
124,0.6838236,val,0.6829613,0.7223461609964678,gumbel_soft
124,0.6838236,test,0.6974065,0.7163280662151994,gumbel_soft
125,0.68177205,train,0.67598814,0.7294171390601965,gumbel_soft
125,0.68177205,val,0.70711523,0.7188139059304703,gumbel_soft
125,0.68177205,test,0.69650877,0.7167460914639244,gumbel_soft
126,0.68062687,train,0.6888139,0.725866400880417,gumbel_soft
126,0.68062687,val,0.694212,0.7242052426101506,gumbel_soft
126,0.68062687,test,0.710458,0.7134854945238692,gumbel_soft
127,0.6818917,train,0.6722458,0.7315143586868498,gumbel_soft
127,0.6818917,val,0.6742032,0.7351738241308794,gumbel_soft
127,0.6818917,test,0.70106053,0.7180837722598445,gumbel_soft
128,0.6741798,train,0.6753241,0.7280778255362446,gumbel_soft
128,0.6741798,val,0.6805709,0.7230897936419409,gumbel_soft
128,0.6741798,test,0.6925598,0.7195886631552546,gumbel_soft
129,0.67704624,train,0.6807809,0.7274548890134762,gumbel_soft
129,0.67704624,val,0.6744364,0.7299683956125674,gumbel_soft
129,0.67704624,test,0.6985907,0.7156592258172394,gumbel_soft
130,0.6724109,train,0.67665327,0.7261882514171806,gumbel_soft
130,0.6724109,val,0.67574584,0.7272727272727273,gumbel_soft
130,0.6724109,test,0.69273496,0.7152412005685144,gumbel_soft
131,0.6745344,train,0.672471,0.7293444631325401,gumbel_soft
131,0.6745344,val,0.6727527,0.7320133853876185,gumbel_soft
131,0.6745344,test,0.6928378,0.7185017975085696,gumbel_soft
132,0.6686779,train,0.66844004,0.7286903797836334,gumbel_soft
132,0.6686779,val,0.6708511,0.7302472578546199,gumbel_soft
132,0.6686779,test,0.6861072,0.7202575035532146,gumbel_soft
133,0.6748633,train,0.6713848,0.7283581469714903,gumbel_soft
133,0.6748633,val,0.70097685,0.7292247629670943,gumbel_soft
133,0.6748633,test,0.69595295,0.7193378480060195,gumbel_soft
134,0.6721091,train,0.66588265,0.7325214393986587,gumbel_soft
134,0.6721091,val,0.6667667,0.733593604759249,gumbel_soft
134,0.6721091,test,0.68819004,0.7217623944486247,gumbel_soft
135,0.6692871,train,0.66755015,0.7319192674266493,gumbel_soft
135,0.6692871,val,0.6689365,0.7341513292433538,gumbel_soft
135,0.6692871,test,0.69300276,0.7138199147228492,gumbel_soft
136,0.66566044,train,0.6644058,0.7325941153263149,gumbel_soft
136,0.66566044,val,0.67752105,0.7272727272727273,gumbel_soft
136,0.66566044,test,0.691858,0.7191706379065296,gumbel_soft
137,0.66411585,train,0.66134804,0.7363628812890634,gumbel_soft
137,0.66411585,val,0.66863984,0.7381483547127718,gumbel_soft
137,0.66411585,test,0.6811723,0.7245213610902098,gumbel_soft
138,0.66494954,train,0.6653957,0.7326356444278328,gumbel_soft
138,0.66494954,val,0.6679097,0.737590630228667,gumbel_soft
138,0.66494954,test,0.6838928,0.7224312348465848,gumbel_soft
139,0.67088073,train,0.6622909,0.735345418301875,gumbel_soft
139,0.67088073,val,0.66796875,0.7371258598252464,gumbel_soft
139,0.67088073,test,0.67950416,0.7230164701947998,gumbel_soft
140,0.66277915,train,0.6574665,0.7368197014057601,gumbel_soft
140,0.66277915,val,0.6609125,0.7381483547127718,gumbel_soft
140,0.66277915,test,0.6799776,0.7241869408912298,gumbel_soft
141,0.6642489,train,0.6602428,0.7376606657114974,gumbel_soft
141,0.6642489,val,0.666164,0.7379624465514036,gumbel_soft
