epoch,epoch_loss,split,loss,acc,sample_fn
35,0.005912958,test,0.0067862496,0.9994983697015299,gumbel_soft
36,0.004781332,train,0.007099998,0.9988475674328786,gumbel_soft
36,0.004781332,val,0.007044397,0.999349321435211,gumbel_soft
36,0.004781332,test,0.010364959,0.9991639495025499,gumbel_soft
37,0.00470027,train,0.0038415175,0.9995743267094417,gumbel_soft
37,0.00470027,val,0.009572362,0.9994422755158952,gumbel_soft
37,0.00470027,test,0.009793258,0.9980770838558649,gumbel_soft
38,0.0044011716,train,0.0037630938,0.999449739404888,gumbel_soft
38,0.0044011716,val,0.008389156,0.999349321435211,gumbel_soft
38,0.0044011716,test,0.008266875,0.998578714154335,gumbel_soft
39,0.0041553723,train,0.0032786706,0.9998027367677901,gumbel_soft
39,0.0041553723,val,0.009838461,0.9990704591931586,gumbel_soft
39,0.0041553723,test,0.007336488,0.9990803444528049,gumbel_soft
40,0.090150714,train,0.072638854,0.9795676820531988,gumbel_soft
40,0.090150714,val,0.07389267,0.9792712400074364,gumbel_soft
40,0.090150714,test,0.072139606,0.9792659476632388,gumbel_soft
41,0.04745759,train,0.0060523045,0.9991486534188833,gumbel_soft
41,0.04745759,val,0.0064739836,0.9990704591931586,gumbel_soft
41,0.04745759,test,0.011006855,0.9990803444528049,gumbel_soft
42,0.004748604,train,0.0045524305,0.9996677671878569,gumbel_soft
42,0.004748604,val,0.0074715717,0.9994422755158952,gumbel_soft
42,0.004748604,test,0.008251601,0.9988295293035699,gumbel_soft
43,0.004163288,train,0.007119474,0.9978301044456903,gumbel_soft
43,0.004163288,val,0.008794214,0.9971184234987917,gumbel_soft
43,0.004163288,test,0.008355229,0.9965721929604549,gumbel_soft
44,0.0059444504,train,0.006383372,0.9996366203617185,gumbel_soft
44,0.0059444504,val,0.009567701,0.9994422755158952,gumbel_soft
44,0.0059444504,test,0.010796083,0.9994983697015299,gumbel_soft
45,0.0070431395,train,0.005853257,0.9995950912602006,gumbel_soft
45,0.0070431395,val,0.008744019,0.999349321435211,gumbel_soft
45,0.0070431395,test,0.008044301,0.9994147646517849,gumbel_soft
46,0.004032124,train,0.0057554813,0.9991486534188833,gumbel_soft
46,0.004032124,val,0.006798824,0.9990704591931586,gumbel_soft
46,0.004032124,test,0.010077453,0.9991639495025499,gumbel_soft
47,0.0041449983,train,0.003450287,0.9996781494632364,gumbel_soft
47,0.0041449983,val,0.005972335,0.9994422755158952,gumbel_soft
47,0.0041449983,test,0.009622008,0.9994983697015299,gumbel_soft
48,0.0031546026,train,0.003810136,0.9995016507817853,gumbel_soft
48,0.0031546026,val,0.0038307863,0.9994422755158952,gumbel_soft
48,0.0031546026,test,0.003816246,0.9994147646517849,gumbel_soft
49,0.003045743,train,0.0030472795,0.9995431798833032,gumbel_soft
49,0.003045743,val,0.005690308,0.9991634132738427,gumbel_soft
49,0.003045743,test,0.005497082,0.999247554552295,gumbel_soft
50,0.002680713,train,0.0023361032,0.9998961772462053,gumbel_soft
50,0.002680713,val,0.003510357,0.9994422755158952,gumbel_soft
50,0.002680713,test,0.0048385155,0.9987459242538249,gumbel_soft
51,0.0054990677,train,0.0026060897,0.9996885317386158,gumbel_soft
51,0.0054990677,val,0.0032942758,0.9994422755158952,gumbel_soft
51,0.0054990677,test,0.0053936187,0.9991639495025499,gumbel_soft
52,0.0034701396,train,0.0028351734,0.9995743267094417,gumbel_soft
52,0.0034701396,val,0.0028495248,0.9997211377579476,gumbel_soft
52,0.0034701396,test,0.004055114,0.9994983697015299,gumbel_soft
53,0.002440901,train,0.0025805659,0.9997300608401337,gumbel_soft
53,0.002440901,val,0.005142039,0.9992563673545268,gumbel_soft
53,0.002440901,test,0.0035152733,0.999581974751275,gumbel_soft
54,0.0025180734,train,0.0022455286,0.9997196785647543,gumbel_soft
54,0.0025180734,val,0.0028198783,0.9994422755158952,gumbel_soft
54,0.0025180734,test,0.0026482865,0.9994983697015299,gumbel_soft
55,0.0020997596,train,0.0081630265,0.9979027803733467,gumbel_soft
55,0.0020997596,val,0.0022261818,0.9994422755158952,gumbel_soft
55,0.0020997596,test,0.003634564,0.999247554552295,gumbel_soft
56,0.0019812935,train,0.0017805661,0.9998546481446874,gumbel_soft
56,0.0019812935,val,0.0024506813,0.9994422755158952,gumbel_soft
56,0.0019812935,test,0.002182311,0.9994147646517849,gumbel_soft
57,0.033160843,train,0.010182684,0.999096742041986,gumbel_soft
57,0.033160843,val,0.012508439,0.9994422755158952,gumbel_soft
57,0.033160843,test,0.011098279,0.9994983697015299,gumbel_soft
58,0.0069382354,train,0.002001064,1.0,gumbel_soft
58,0.0069382354,val,0.0028683338,0.9994422755158952,gumbel_soft
58,0.0069382354,test,0.0040540565,0.9994983697015299,gumbel_soft
59,0.002375712,train,0.0016249664,0.9996781494632364,gumbel_soft
59,0.002375712,val,0.0028008074,0.9994422755158952,gumbel_soft
59,0.002375712,test,0.0030272417,0.9994983697015299,gumbel_soft
60,0.002097936,train,0.003141346,0.9996366203617185,gumbel_soft
60,0.002097936,val,0.0054395683,0.9994422755158952,gumbel_soft
60,0.002097936,test,0.0058269575,0.9994983697015299,gumbel_soft
61,0.0023142733,train,0.001368385,0.9999896177246206,gumbel_soft
61,0.0023142733,val,0.0022363625,0.999349321435211,gumbel_soft
61,0.0023142733,test,0.0023474635,0.9994983697015299,gumbel_soft
62,0.0014170539,train,0.007446139,0.998504952345356,gumbel_soft
62,0.0014170539,val,0.002661456,0.9994422755158952,gumbel_soft
62,0.0014170539,test,0.0030442243,0.9994983697015299,gumbel_soft
63,0.0020589617,train,0.0022908514,0.9996677671878569,gumbel_soft
63,0.0020589617,val,0.0043843514,0.9994422755158952,gumbel_soft
63,0.0020589617,test,0.0043893736,0.9994983697015299,gumbel_soft
64,0.0015937199,train,0.0013988565,0.9999169417969642,gumbel_soft
64,0.0015937199,val,0.0029288498,0.9994422755158952,gumbel_soft
64,0.0015937199,test,0.0027915824,0.9994983697015299,gumbel_soft
65,0.0011088402,train,0.003498951,0.9992732407234369,gumbel_soft
65,0.0011088402,val,0.001921218,0.9998140918386317,gumbel_soft
65,0.0011088402,test,0.0023279528,0.999581974751275,gumbel_soft
66,0.0011659293,train,0.0012146449,0.9999584708984821,gumbel_soft
66,0.0011659293,val,0.0019315456,0.9996281836772635,gumbel_soft
66,0.0011659293,test,0.0017895161,0.999916394950255,gumbel_soft
67,0.0010516462,train,0.0011537906,1.0,gumbel_soft
67,0.0010516462,val,0.0015964514,0.9999070459193159,gumbel_soft
67,0.0010516462,test,0.0020937205,0.999916394950255,gumbel_soft
68,0.0010816643,train,0.0010108036,1.0,gumbel_soft
68,0.0010816643,val,0.0017008816,0.9994422755158952,gumbel_soft
68,0.0010816643,test,0.0021255412,0.9994983697015299,gumbel_soft
69,0.0009748453,train,0.0008635431,1.0,gumbel_soft
69,0.0009748453,val,0.0015844196,0.9994422755158952,gumbel_soft
69,0.0009748453,test,0.0023484752,0.9991639495025499,gumbel_soft
70,0.0009906462,train,0.00091421563,0.9999273240723437,gumbel_soft
70,0.0009906462,val,0.0020258112,0.9994422755158952,gumbel_soft
70,0.0009906462,test,0.0021219347,0.9994983697015299,gumbel_soft
71,0.0010613822,train,0.0010108578,0.9999480886231027,gumbel_soft
71,0.0010613822,val,0.0017320955,0.9994422755158952,gumbel_soft
71,0.0010613822,test,0.0015728755,0.9994983697015299,gumbel_soft
72,0.00097007706,train,0.0011321397,0.9999896177246206,gumbel_soft
72,0.00097007706,val,0.0019746064,0.9994422755158952,gumbel_soft
72,0.00097007706,test,0.0022144513,0.9994983697015299,gumbel_soft
73,0.00092314143,train,0.00081019884,0.9999896177246206,gumbel_soft
73,0.00092314143,val,0.0013015398,0.9995352295965793,gumbel_soft
73,0.00092314143,test,0.0012864928,0.9994983697015299,gumbel_soft
74,0.00075781107,train,0.00074142433,0.999979235449241,gumbel_soft
74,0.00075781107,val,0.001176139,0.9995352295965793,gumbel_soft
74,0.00075781107,test,0.0013826077,0.9994983697015299,gumbel_soft
75,0.00088731834,train,0.002259485,0.9988890965343965,gumbel_soft
75,0.00088731834,val,0.0025765356,0.9985127347090538,gumbel_soft
75,0.00088731834,test,0.0036725488,0.9987459242538249,gumbel_soft
76,0.00089511496,train,0.00089607027,1.0,gumbel_soft
76,0.00089511496,val,0.0013493319,1.0,gumbel_soft
76,0.00089511496,test,0.0012707312,1.0,gumbel_soft
77,0.0007421241,train,0.000952804,0.9999169417969642,gumbel_soft
77,0.0007421241,val,0.0011867615,1.0,gumbel_soft
77,0.0007421241,test,0.001455568,1.0,gumbel_soft
78,0.0007865394,train,0.00068669557,1.0,gumbel_soft
78,0.0007865394,val,0.0012508506,0.9995352295965793,gumbel_soft
78,0.0007865394,test,0.0010671439,0.9994983697015299,gumbel_soft
79,0.0012873848,train,0.0018693076,0.9993770634772317,gumbel_soft
79,0.0012873848,val,0.0023476095,0.9986056887897379,gumbel_soft
79,0.0012873848,test,0.045392267,0.9899673940305994,gumbel_soft
80,0.0008628624,train,0.0008075173,0.9999688531738616,gumbel_soft
80,0.0008628624,val,0.0013983133,0.9997211377579476,gumbel_soft
80,0.0008628624,test,0.0009555752,1.0,gumbel_soft
81,0.00068503665,train,0.0006138401,0.9999896177246206,gumbel_soft
81,0.00068503665,val,0.0011845531,0.9994422755158952,gumbel_soft
81,0.00068503665,test,0.0012728305,0.9994983697015299,gumbel_soft
82,0.041088253,train,0.027228795,0.9881953528935401,gumbel_soft
82,0.041088253,val,0.032510698,0.9878230154303774,gumbel_soft
82,0.041088253,test,0.031928297,0.9861215617423292,gumbel_soft
83,0.0075326916,train,0.0016473009,0.9996677671878569,gumbel_soft
83,0.0075326916,val,0.0042371745,0.9994422755158952,gumbel_soft
83,0.0075326916,test,0.003351611,0.9994983697015299,gumbel_soft
84,0.0025006793,train,0.0017369334,0.9997196785647543,gumbel_soft
84,0.0025006793,val,0.0027443434,0.9991634132738427,gumbel_soft
84,0.0025006793,test,0.0019311717,1.0,gumbel_soft
85,0.0010591841,train,0.0010534878,0.9997715899416516,gumbel_soft
85,0.0010591841,val,0.0026789065,0.9982338724670013,gumbel_soft
85,0.0010591841,test,0.001920307,0.9998327899005099,gumbel_soft
86,0.0009799609,train,0.0008301937,0.9999688531738616,gumbel_soft
86,0.0009799609,val,0.002378817,0.9989775051124744,gumbel_soft
86,0.0009799609,test,0.0015095483,1.0,gumbel_soft
87,0.00068899663,train,0.001227907,0.9996885317386158,gumbel_soft
87,0.00068899663,val,0.0036203042,0.9994422755158952,gumbel_soft
87,0.00068899663,test,0.0032438654,0.9994983697015299,gumbel_soft
88,0.0009687938,train,0.00062101823,0.9999273240723437,gumbel_soft
88,0.0009687938,val,0.001342405,0.9994422755158952,gumbel_soft
88,0.0009687938,test,0.0015651596,0.9994983697015299,gumbel_soft
89,0.0006802625,train,0.00080430834,0.9998027367677901,gumbel_soft
89,0.0006802625,val,0.0019162393,0.9994422755158952,gumbel_soft
89,0.0006802625,test,0.002560749,0.9994983697015299,gumbel_soft
90,0.00062759884,train,0.000536468,1.0,gumbel_soft
90,0.00062759884,val,0.0009499086,0.9998140918386317,gumbel_soft
90,0.00062759884,test,0.0010993604,0.9998327899005099,gumbel_soft
91,0.00079042703,train,0.00096626853,0.9998131190431695,gumbel_soft
91,0.00079042703,val,0.0026547776,0.9994422755158952,gumbel_soft
91,0.00079042703,test,0.0029833014,0.9994983697015299,gumbel_soft
92,0.00082601345,train,0.00052250247,0.9999896177246206,gumbel_soft
92,0.00082601345,val,0.0012413585,0.9994422755158952,gumbel_soft
92,0.00082601345,test,0.0008297286,1.0,gumbel_soft
93,0.0007065338,train,0.0007420282,1.0,gumbel_soft
93,0.0007065338,val,0.0019130661,0.9992563673545268,gumbel_soft
93,0.0007065338,test,0.0010682014,1.0,gumbel_soft
94,0.000516565,train,0.00044017128,1.0,gumbel_soft
94,0.000516565,val,0.00077709515,0.9998140918386317,gumbel_soft
94,0.000516565,test,0.0010507946,0.9994983697015299,gumbel_soft
95,0.00043738997,train,0.00043175783,1.0,gumbel_soft
95,0.00043738997,val,0.00094905525,0.9994422755158952,gumbel_soft
95,0.00043738997,test,0.00069761253,1.0,gumbel_soft
96,0.0004872862,train,0.00041898157,1.0,gumbel_soft
96,0.0004872862,val,0.0007156873,1.0,gumbel_soft
96,0.0004872862,test,0.0007118667,1.0,gumbel_soft
97,0.0004533122,train,0.0004187813,1.0,gumbel_soft
97,0.0004533122,val,0.00061082654,1.0,gumbel_soft
97,0.0004533122,test,0.00080995396,1.0,gumbel_soft
98,0.00039696484,train,0.0004038261,1.0,gumbel_soft
98,0.00039696484,val,0.00096942944,0.9994422755158952,gumbel_soft
98,0.00039696484,test,0.0011201323,0.9994983697015299,gumbel_soft
99,0.00043427057,train,0.00039133691,1.0,gumbel_soft
99,0.00043427057,val,0.0011220605,0.9994422755158952,gumbel_soft
99,0.00043427057,test,0.0010470982,0.9994983697015299,gumbel_soft
100,0.00040177192,train,0.00039247485,1.0,gumbel_soft
100,0.00040177192,val,0.00071389345,0.9996281836772635,gumbel_soft
100,0.00040177192,test,0.0006164967,1.0,gumbel_soft
101,0.00041310384,train,0.0014345886,0.9996470026370979,gumbel_soft
101,0.00041310384,val,0.0013706376,0.9994422755158952,gumbel_soft
101,0.00041310384,test,0.0011897078,0.9994983697015299,gumbel_soft
102,0.0004777148,train,0.0003910412,1.0,gumbel_soft
102,0.0004777148,val,0.0007429817,0.9994422755158952,gumbel_soft
102,0.0004777148,test,0.00070363353,0.999916394950255,gumbel_soft
103,0.004154839,train,0.0023342352,0.9991901825204011,gumbel_soft
103,0.004154839,val,0.0023032986,0.9984197806283696,gumbel_soft
103,0.004154839,test,0.0027712688,0.9980770838558649,gumbel_soft
104,0.0009958067,train,0.00045683578,0.9999896177246206,gumbel_soft
104,0.0009958067,val,0.001100586,0.9994422755158952,gumbel_soft
104,0.0009958067,test,0.0008509612,0.999581974751275,gumbel_soft
105,0.0005542781,train,0.00041108666,1.0,gumbel_soft
105,0.0005542781,val,0.00060861866,1.0,gumbel_soft
105,0.0005542781,test,0.000576921,1.0,gumbel_soft
106,0.0003623838,train,0.0003652287,1.0,gumbel_soft
106,0.0003623838,val,0.0006979397,0.9996281836772635,gumbel_soft
106,0.0003623838,test,0.0006111561,1.0,gumbel_soft
107,0.00040866993,train,0.0003422442,1.0,gumbel_soft
107,0.00040866993,val,0.000523999,1.0,gumbel_soft
107,0.00040866993,test,0.0006605993,1.0,gumbel_soft
108,0.00035334556,train,0.0025634689,0.9995016507817853,gumbel_soft
108,0.00035334556,val,0.0004918393,1.0,gumbel_soft
108,0.00035334556,test,0.0006605299,1.0,gumbel_soft
109,0.0003372777,train,0.00037968718,0.9999896177246206,gumbel_soft
109,0.0003372777,val,0.00048661578,1.0,gumbel_soft
109,0.0003372777,test,0.0005504487,1.0,gumbel_soft
110,0.00031307645,train,0.000317007,1.0,gumbel_soft
110,0.00031307645,val,0.0004290404,1.0,gumbel_soft
110,0.00031307645,test,0.0004768527,1.0,gumbel_soft
111,0.00030283717,train,0.0003068668,1.0,gumbel_soft
111,0.00030283717,val,0.00037248194,1.0,gumbel_soft
111,0.00030283717,test,0.0005016807,1.0,gumbel_soft
112,0.00029803108,train,0.0003056777,1.0,gumbel_soft
112,0.00029803108,val,0.0004278746,1.0,gumbel_soft
112,0.00029803108,test,0.0005969606,0.999916394950255,gumbel_soft
113,0.00031674092,train,0.00028962793,1.0,gumbel_soft
113,0.00031674092,val,0.0005538185,1.0,gumbel_soft
113,0.00031674092,test,0.00064700824,0.999916394950255,gumbel_soft
114,0.00029053813,train,0.0003150789,1.0,gumbel_soft
114,0.00029053813,val,0.0005152403,1.0,gumbel_soft
114,0.00029053813,test,0.00047407116,1.0,gumbel_soft
115,0.00029274717,train,0.00028106087,1.0,gumbel_soft
115,0.00029274717,val,0.0007360078,0.9994422755158952,gumbel_soft
115,0.00029274717,test,0.0005470132,1.0,gumbel_soft
116,0.00033056564,train,0.0031922318,0.99960547353558,gumbel_soft
116,0.00033056564,val,0.0005658737,1.0,gumbel_soft
116,0.00033056564,test,0.0006249415,1.0,gumbel_soft
117,0.00030934927,train,0.00027458102,1.0,gumbel_soft
117,0.00030934927,val,0.00069854065,0.9995352295965793,gumbel_soft
117,0.00030934927,test,0.0011233237,0.9994983697015299,gumbel_soft
118,0.00026255107,train,0.00026865982,1.0,gumbel_soft
118,0.00026255107,val,0.00048243036,1.0,gumbel_soft
118,0.00026255107,test,0.00045537626,1.0,gumbel_soft
119,0.00026268265,train,0.00026521293,1.0,gumbel_soft
119,0.00026268265,val,0.00047601303,1.0,gumbel_soft
119,0.00026268265,test,0.00054458366,1.0,gumbel_soft
120,0.00026105228,train,0.0002668369,1.0,gumbel_soft
120,0.00026105228,val,0.0007809469,0.9994422755158952,gumbel_soft
120,0.00026105228,test,0.00070818246,0.999581974751275,gumbel_soft
121,0.0002697843,train,0.00024612353,1.0,gumbel_soft
121,0.0002697843,val,0.00041100825,1.0,gumbel_soft
121,0.0002697843,test,0.00042054453,1.0,gumbel_soft
122,0.00026134413,train,0.0002459278,1.0,gumbel_soft
122,0.00026134413,val,0.0006199375,0.9998140918386317,gumbel_soft
122,0.00026134413,test,0.0004964373,1.0,gumbel_soft
123,0.00024344132,train,0.0002488214,1.0,gumbel_soft
123,0.00024344132,val,0.0005065465,0.9999070459193159,gumbel_soft
123,0.00024344132,test,0.00046910174,1.0,gumbel_soft
124,0.00025346657,train,0.00023567642,1.0,gumbel_soft
124,0.00025346657,val,0.0007371359,0.9994422755158952,gumbel_soft
124,0.00025346657,test,0.00060048595,0.99966557980102,gumbel_soft
125,0.00024044255,train,0.00023065733,1.0,gumbel_soft
125,0.00024044255,val,0.00031712186,1.0,gumbel_soft
125,0.00024044255,test,0.0004966518,1.0,gumbel_soft
126,0.00022514517,train,0.001087099,0.9998857949708259,gumbel_soft
126,0.00022514517,val,0.0005731673,0.9996281836772635,gumbel_soft
126,0.00022514517,test,0.00057876605,0.999581974751275,gumbel_soft
127,0.0016329441,train,0.0010946247,0.9998131190431695,gumbel_soft
127,0.0016329441,val,0.0024007533,0.9994422755158952,gumbel_soft
127,0.0016329441,test,0.0024105732,0.9994983697015299,gumbel_soft
128,0.00050488446,train,0.0011232198,0.9998338835939284,gumbel_soft
128,0.00050488446,val,0.00038421026,1.0,gumbel_soft
128,0.00050488446,test,0.00047319528,1.0,gumbel_soft
129,0.00029206224,train,0.0002316952,1.0,gumbel_soft
129,0.00029206224,val,0.00044482996,1.0,gumbel_soft
129,0.00029206224,test,0.00028857647,1.0,gumbel_soft
130,0.00022297334,train,0.00022664358,1.0,gumbel_soft
130,0.00022297334,val,0.0006350711,0.9994422755158952,gumbel_soft
130,0.00022297334,test,0.0004693529,0.999916394950255,gumbel_soft
131,0.00024120614,train,0.00023508896,0.9999896177246206,gumbel_soft
131,0.00024120614,val,0.0006161677,0.9994422755158952,gumbel_soft
131,0.00024120614,test,0.00040955102,1.0,gumbel_soft
132,0.00022247162,train,0.00021493352,1.0,gumbel_soft
132,0.00022247162,val,0.00078348914,0.9994422755158952,gumbel_soft
132,0.00022247162,test,0.00097452797,0.9994983697015299,gumbel_soft
133,0.04359583,train,0.00063112436,1.0,gumbel_soft
133,0.04359583,val,0.0010394792,0.9999070459193159,gumbel_soft
133,0.04359583,test,0.0010399896,0.99966557980102,gumbel_soft
134,0.15268844,train,0.035731863,0.9962519985880105,gumbel_soft
134,0.15268844,val,0.049497306,0.9960959286112661,gumbel_soft
134,0.15268844,test,0.044890158,0.9964885879107098,gumbel_soft
135,0.013556588,train,0.0015884517,0.9995224153325443,gumbel_soft
135,0.013556588,val,0.0049027717,0.9982338724670013,gumbel_soft
135,0.013556588,test,0.0021467672,0.999247554552295,gumbel_soft
136,0.0016415012,train,0.0018988324,0.9996885317386158,gumbel_soft
136,0.0016415012,val,0.005579365,0.9994422755158952,gumbel_soft
136,0.0016415012,test,0.0044588717,0.9994983697015299,gumbel_soft
137,0.0010054663,train,0.0011462476,0.9996885317386158,gumbel_soft
137,0.0010054663,val,0.00449877,0.9994422755158952,gumbel_soft
137,0.0010054663,test,0.0021911683,0.9994983697015299,gumbel_soft
138,0.0008256841,train,0.00045728777,0.9999896177246206,gumbel_soft
138,0.0008256841,val,0.001856282,0.9994422755158952,gumbel_soft
138,0.0008256841,test,0.00059905555,1.0,gumbel_soft
139,0.00034906316,train,0.00031088802,1.0,gumbel_soft
139,0.00034906316,val,0.0005757411,1.0,gumbel_soft
139,0.00034906316,test,0.000372332,1.0,gumbel_soft
140,0.0003052642,train,0.00030612093,1.0,gumbel_soft
140,0.0003052642,val,0.0006295504,0.9999070459193159,gumbel_soft
